spring, Load Time, 19.59
spring, Memory Usage (Load), 579.4
spring, Load Time, 19.23
spring, Memory Usage (Load), 561.6
spring, Load Time, 18.53
spring, Memory Usage (Load), 562.2
spring, Load Time, 18.80
spring, Memory Usage (Load), 659.1
spring, Load Time, 14.81
spring, Memory Usage (Load), 591.6
spring, Load Time, 20.73
spring, Memory Usage (Load), 567.9
spring, Load Time, 18.96
spring, Memory Usage (Load), 565.3
spring, Load Time, 19.55
spring, Memory Usage (Load), 578.8
spring, Load Time, 14.90
spring, Memory Usage (Load), 537.4
spring, Load Time, 17.69
spring, Memory Usage (Load), 573.4
spring, Load Time, 18.70
spring, Memory Usage (Load), 582.2
spring, Load Time, 18.53
spring, Memory Usage (Load), 580.2
spring, Load Time, 18.56
spring, Memory Usage (Load), 566.2
spring, Load Time, 18.85
spring, Memory Usage (Load), 571.9
spring, Load Time, 20.04
spring, Memory Usage (Load), 554.5
spring, Load Time, 18.04
spring, Memory Usage (Load), 595.3
spring, Load Time, 19.01
spring, Memory Usage (Load), 628.8
spring, Load Time, 19.26
spring, Memory Usage (Load), 559.3
spring, Load Time, 18.47
spring, Memory Usage (Load), 596.9
spring, Load Time, 14.60
spring, Memory Usage (Load), 569.5
spring, Load Time, 18.40
spring, Memory Usage (Load), 573
spring, Load Time, 20.03
spring, Memory Usage (Load), 603.5
spring, Load Time, 19.37
spring, Memory Usage (Load), 564.3
spring, Load Time, 18.36
spring, Memory Usage (Load), 618.1
spring, Load Time, 19.97
spring, Memory Usage (Load), 561.5
spring, Load Time, 20.78
spring-jdbc, Compile time, 7.14
spring-jdbc, Compile time, 7.01
spring-jdbc, Compile time, 6.98
spring-jdbc, Compile time, 7.02
spring-jdbc, Compile time, 6.87
spring-jdbc, Compile time, 6.91
spring-jdbc, Compile time, 6.89
spring-jdbc, Compile time, 6.76
spring-jdbc, Compile time, 7.13
spring-jdbc, Compile time, 6.99
spring-jdbc, Compile time, 7.06
spring-jdbc, Compile time, 7.14
spring-jdbc, Compile time, 6.96
spring-jdbc, Compile time, 7.00
spring-jdbc, Compile time, 6.98
spring-jdbc, Compile time, 7.01
spring-jdbc, Compile time, 6.87
spring-jdbc, Compile time, 6.93
spring-jdbc, Compile time, 6.82
spring-jdbc, Compile time, 7.04
spring-jdbc, Compile time, 6.96
spring-jdbc, Compile time, 7.09
spring-jdbc, Compile time, 7.04
spring-jdbc, Compile time, 6.88
spring-jdbc, Compile time, 6.86
spring-jdbc, Compile time, 6.99
spring-jdbc, Compile time, 7.12
spring-jdbc, Compile time, 6.96
spring-jdbc, Compile time, 6.98
spring-jdbc, Compile time, 6.94
spring-jdbc, Startup time, 5.95
spring-jdbc, Memory Usage (Startup), 253.4
spring-jdbc, Startup time, 5.61
spring-jdbc, Memory Usage (Startup), 272.3
spring-jdbc, Startup time, 5.97
spring-jdbc, Memory Usage (Startup), 263.3
spring-jdbc, Startup time, 5.97
spring-jdbc, Memory Usage (Startup), 270.2
spring-jdbc, Startup time, 5.94
spring-jdbc, Memory Usage (Startup), 258
spring-jdbc, Startup time, 5.71
spring-jdbc, Memory Usage (Startup), 257.7
spring-jdbc, Startup time, 5.99
spring-jdbc, Memory Usage (Startup), 261.1
spring-jdbc, Startup time, 5.62
spring-jdbc, Memory Usage (Startup), 260.5
spring-jdbc, Startup time, 5.72
spring-jdbc, Memory Usage (Startup), 265.3
spring-jdbc, Startup time, 5.89
spring-jdbc, Memory Usage (Startup), 267.9
spring-jdbc, Startup time, 6.01
